source,slug,status,severity,score,summary,issues
database,buy-first-try-wave5,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,buy-friend-recommend-wave5,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,buy-gift-receipt-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,buy-installment-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,buy-item-dispose-wave5,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,buy-label-check-wave5,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,buy-luxury-review-wave5,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,buy-membership-join-wave5,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,buy-new-card-wave5,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,buy-new-launch-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,buy-points-use-wave5,draft,Pass,90,results=16/16; avgSummary=154; thinRows=0,
database,buy-regular-shop-wave5,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,buy-review-write-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,buy-size-compare-wave5,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,buy-store-loop-wave5,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,buy-store-staff-wave5,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,buy-subscribe-set-wave5,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,buy-vintage-pick-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,buy-visit-count-wave5,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,cafe-order-decision-kgRg,draft,P1,40,results=16/16; avgSummary=126; thinRows=16,P1 thin result rows: 16
database,calendar-blocking-style-qPuE,draft,P1,40,results=16/16; avgSummary=124; thinRows=16,P1 thin result rows: 16
database,care-before-work-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,care-breath-count-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-diary-close-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-digital-detox-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,care-feeling-diary-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-ground-feet-wave5,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,care-mindful-step-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-mirror-greet-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-morning-meditate-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-one-memo-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-one-page-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,care-one-photo-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-one-song-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-one-tea-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-phone-away-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-plant-look-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-rest-signal-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-scent-breath-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,care-self-soothe-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-short-walk-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-sun-five-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-tidy-one-min-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-visualize-scene-wave5,draft,Pass,90,results=16/16; avgSummary=140; thinRows=0,
database,care-walk-meditate-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,care-warm-water-wave5,draft,Pass,90,results=16/16; avgSummary=154; thinRows=0,
database,career-after-party-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-approval-hold-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-board-use-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-business-trip-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-commute-route-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,career-company-event-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-desk-tidy-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,career-external-meet-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-first-greet-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-hr-review-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-leave-apply-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-lunch-invite-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-lunch-pick-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-mail-tone-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,career-meeting-seat-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-new-mentor-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,career-next-week-plan-wave5,draft,Pass,90,results=16/16; avgSummary=148; thinRows=0,
database,career-off-time-protect-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-overtime-call-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-progress-share-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-rest-timing-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-schedule-change-wave5,draft,Pass,90,results=16/16; avgSummary=150; thinRows=0,
database,career-slack-reply-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,career-title-call-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,career-workshop-join-wave5,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,cart-abandon-style-N3j0,draft,P1,40,results=16/16; avgSummary=147; thinRows=16,P1 thin result rows: 16
database,choice-appointment-reschedule,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,choice-crowded-place-response,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-daily-route-change,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-elevator-wait-choice,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-lost-and-found-action,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,choice-lost-direction-ask,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,choice-lost-receipt-handling,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-new-place-adaptation,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,choice-noise-complaint-style,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-plan-b-ready,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-public-device-use,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,choice-public-manner-check,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,choice-queue-line-choice,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,choice-repair-or-replace,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,choice-schedule-overlap-choice,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-seat-choice-public,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,choice-small-risk-check,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,choice-time-gap-filling,draft,P1,40,results=16/16; avgSummary=123; thinRows=16,P1 thin result rows: 16
database,choice-unexpected-call-response,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,choice-waiting-message-send,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,concert-standing-choice-P9px,draft,P1,40,results=16/16; avgSummary=147; thinRows=16,P1 thin result rows: 16
database,coupon-saving-style-Z8L_,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,craft-kit-starting-n_-k,draft,P1,40,results=16/16; avgSummary=141; thinRows=16,P1 thin result rows: 16
database,customer-inquiry-writing-UUva,draft,P1,40,results=16/16; avgSummary=151; thinRows=16,P1 thin result rows: 16
database,daily-bag-lightening-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-calendar-review-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,daily-closet-hanger-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-delivery-unpack-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-door-lock-check-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-fridge-reset-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-home-lighting-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,daily-house-chore-order-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-laundry-sort-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-morning-water-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,daily-night-charging-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,daily-receipt-box-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-shoe-shelf-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,daily-sink-cleanup-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,daily-sleepwear-choice-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,daily-snack-drawer-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,daily-table-reset-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,daily-umbrella-check-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,dark-mode-choice-yotA,draft,P1,40,results=16/16; avgSummary=135; thinRows=16,P1 thin result rows: 16
database,digital-ai-question-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,digital-app-folder-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-backup-routine,draft,P1,40,results=16/16; avgSummary=115; thinRows=16,P1 thin result rows: 16
database,digital-bookmark-sorting,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,digital-browser-extension-wave4,draft,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,digital-chat-archive-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,digital-cloud-backup-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-cloud-folder-rules,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,digital-desktop-wallpaper-choice,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,digital-device-battery-care,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,digital-device-update-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-device-upgrade-timing,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,digital-digital-calendar-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,digital-digital-note-tagging,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,digital-digital-receipt-saving,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,digital-email-inbox-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,digital-email-label-rules,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,digital-file-name-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-file-share-permission,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,digital-map-save-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,digital-memo-tag-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
